person,value,valueLabel,Born,Child
http://www.wikidata.org/entity/Q325090,http://www.wikidata.org/entity/Q849697,doctorate,1925-03-08T00:00:00Z,http://www.wikidata.org/entity/Q14489471
http://www.wikidata.org/entity/Q336650,http://www.wikidata.org/entity/Q849697,doctorate,1904-05-30T00:00:00Z,http://www.wikidata.org/entity/Q76287067
http://www.wikidata.org/entity/Q336650,http://www.wikidata.org/entity/Q849697,doctorate,1904-05-30T00:00:00Z,http://www.wikidata.org/entity/Q76287068
http://www.wikidata.org/entity/Q335052,http://www.wikidata.org/entity/Q849697,doctorate,1920-04-05T00:00:00Z,http://www.wikidata.org/entity/Q333425
http://www.wikidata.org/entity/Q312901,http://www.wikidata.org/entity/Q849697,doctorate,1947-04-24T00:00:00Z,http://www.wikidata.org/entity/Q40255792
http://www.wikidata.org/entity/Q335189,http://www.wikidata.org/entity/Q849697,doctorate,1937-07-25T00:00:00Z,http://www.wikidata.org/entity/Q76312390
http://www.wikidata.org/entity/Q335189,http://www.wikidata.org/entity/Q849697,doctorate,1937-07-25T00:00:00Z,http://www.wikidata.org/entity/Q76312391
http://www.wikidata.org/entity/Q335189,http://www.wikidata.org/entity/Q849697,doctorate,1937-07-25T00:00:00Z,http://www.wikidata.org/entity/Q76312389
http://www.wikidata.org/entity/Q315414,http://www.wikidata.org/entity/Q849697,doctorate,1913-09-02T00:00:00Z,http://www.wikidata.org/entity/Q18786027
http://www.wikidata.org/entity/Q315414,http://www.wikidata.org/entity/Q849697,doctorate,1913-09-02T00:00:00Z,http://www.wikidata.org/entity/Q19614449
http://www.wikidata.org/entity/Q377038,http://www.wikidata.org/entity/Q849697,doctorate,1930-10-19T00:00:00Z,http://www.wikidata.org/entity/Q15406968
http://www.wikidata.org/entity/Q359317,http://www.wikidata.org/entity/Q849697,doctorate,1939-02-14T00:00:00Z,http://www.wikidata.org/entity/Q5362748
http://www.wikidata.org/entity/Q349492,http://www.wikidata.org/entity/Q849697,doctorate,1938-04-17T00:00:00Z,http://www.wikidata.org/entity/Q19886586
http://www.wikidata.org/entity/Q348144,http://www.wikidata.org/entity/Q849697,doctorate,1948-11-12T00:00:00Z,http://www.wikidata.org/entity/Q106240939
http://www.wikidata.org/entity/Q348144,http://www.wikidata.org/entity/Q849697,doctorate,1948-11-12T00:00:00Z,http://www.wikidata.org/entity/Q106240936
http://www.wikidata.org/entity/Q385512,http://www.wikidata.org/entity/Q849697,doctorate,1944-06-29T00:00:00Z,http://www.wikidata.org/entity/Q18154142
http://www.wikidata.org/entity/Q582603,http://www.wikidata.org/entity/Q849697,doctorate,1945-03-12T00:00:00Z,http://www.wikidata.org/entity/Q4972443
http://www.wikidata.org/entity/Q629397,http://www.wikidata.org/entity/Q849697,doctorate,1933-06-18T00:00:00Z,http://www.wikidata.org/entity/Q1249619
http://www.wikidata.org/entity/Q629397,http://www.wikidata.org/entity/Q849697,doctorate,1933-06-18T00:00:00Z,http://www.wikidata.org/entity/Q12816307
http://www.wikidata.org/entity/Q817198,http://www.wikidata.org/entity/Q849697,doctorate,1948-04-06T00:00:00Z,http://www.wikidata.org/entity/Q12346392
http://www.wikidata.org/entity/Q817198,http://www.wikidata.org/entity/Q849697,doctorate,1948-04-06T00:00:00Z,http://www.wikidata.org/entity/Q15622198
http://www.wikidata.org/entity/Q739091,http://www.wikidata.org/entity/Q849697,doctorate,1928-10-17T00:00:00Z,http://www.wikidata.org/entity/Q17278678
http://www.wikidata.org/entity/Q739091,http://www.wikidata.org/entity/Q849697,doctorate,1928-10-17T00:00:00Z,http://www.wikidata.org/entity/Q17278676
http://www.wikidata.org/entity/Q722341,http://www.wikidata.org/entity/Q849697,doctorate,1933-03-27T00:00:00Z,http://www.wikidata.org/entity/Q3144725
http://www.wikidata.org/entity/Q696726,http://www.wikidata.org/entity/Q849697,doctorate,1916-12-28T00:00:00Z,http://www.wikidata.org/entity/Q9145651
http://www.wikidata.org/entity/Q696726,http://www.wikidata.org/entity/Q849697,doctorate,1916-12-28T00:00:00Z,http://www.wikidata.org/entity/Q75367218
http://www.wikidata.org/entity/Q696726,http://www.wikidata.org/entity/Q849697,doctorate,1916-12-28T00:00:00Z,http://www.wikidata.org/entity/Q75367219
http://www.wikidata.org/entity/Q696726,http://www.wikidata.org/entity/Q849697,doctorate,1916-12-28T00:00:00Z,http://www.wikidata.org/entity/Q75367217
http://www.wikidata.org/entity/Q696726,http://www.wikidata.org/entity/Q849697,doctorate,1916-12-28T00:00:00Z,http://www.wikidata.org/entity/Q75367221
http://www.wikidata.org/entity/Q713089,http://www.wikidata.org/entity/Q849697,doctorate,1926-09-16T00:00:00Z,http://www.wikidata.org/entity/Q2156381
http://www.wikidata.org/entity/Q688518,http://www.wikidata.org/entity/Q849697,doctorate,1949-03-29T00:00:00Z,http://www.wikidata.org/entity/Q807531
http://www.wikidata.org/entity/Q929038,http://www.wikidata.org/entity/Q849697,doctorate,1921-04-11T00:00:00Z,http://www.wikidata.org/entity/Q11718340
http://www.wikidata.org/entity/Q964137,http://www.wikidata.org/entity/Q849697,doctorate,1932-06-12T00:00:00Z,http://www.wikidata.org/entity/Q4254788
http://www.wikidata.org/entity/Q981947,http://www.wikidata.org/entity/Q849697,doctorate,1944-11-14T00:00:00Z,http://www.wikidata.org/entity/Q47922937
http://www.wikidata.org/entity/Q968543,http://www.wikidata.org/entity/Q849697,doctorate,1948-04-18T00:00:00Z,http://www.wikidata.org/entity/Q1429720
http://www.wikidata.org/entity/Q822582,http://www.wikidata.org/entity/Q849697,doctorate,1914-11-24T00:00:00Z,http://www.wikidata.org/entity/Q6721915
http://www.wikidata.org/entity/Q900850,http://www.wikidata.org/entity/Q849697,doctorate,1934-03-14T00:00:00Z,http://www.wikidata.org/entity/Q92238261
http://www.wikidata.org/entity/Q870577,http://www.wikidata.org/entity/Q849697,doctorate,1913-08-31T00:00:00Z,http://www.wikidata.org/entity/Q12021962
http://www.wikidata.org/entity/Q908363,http://www.wikidata.org/entity/Q849697,doctorate,1936-01-21T00:00:00Z,http://www.wikidata.org/entity/Q7818479
http://www.wikidata.org/entity/Q1037331,http://www.wikidata.org/entity/Q849697,doctorate,1938-01-28T00:00:00Z,http://www.wikidata.org/entity/Q20243368
http://www.wikidata.org/entity/Q1085958,http://www.wikidata.org/entity/Q849697,doctorate,1944-02-17T00:00:00Z,http://www.wikidata.org/entity/Q100458
http://www.wikidata.org/entity/Q1066108,http://www.wikidata.org/entity/Q849697,doctorate,1922-01-24T00:00:00Z,http://www.wikidata.org/entity/Q7329138
http://www.wikidata.org/entity/Q1123149,http://www.wikidata.org/entity/Q849697,doctorate,1937-08-07T00:00:00Z,http://www.wikidata.org/entity/Q20481152
http://www.wikidata.org/entity/Q1118765,http://www.wikidata.org/entity/Q849697,doctorate,1922-03-24T00:00:00Z,http://www.wikidata.org/entity/Q30117983
http://www.wikidata.org/entity/Q1163764,http://www.wikidata.org/entity/Q849697,doctorate,1950-11-30T00:00:00Z,http://www.wikidata.org/entity/Q1163761
http://www.wikidata.org/entity/Q1271803,http://www.wikidata.org/entity/Q849697,doctorate,1937-01-08T00:00:00Z,http://www.wikidata.org/entity/Q75325745
http://www.wikidata.org/entity/Q1322232,http://www.wikidata.org/entity/Q849697,doctorate,1936-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1963399
http://www.wikidata.org/entity/Q1319486,http://www.wikidata.org/entity/Q849697,doctorate,1902-09-02T00:00:00Z,http://www.wikidata.org/entity/Q1927557
http://www.wikidata.org/entity/Q1322232,http://www.wikidata.org/entity/Q849697,doctorate,1936-01-01T00:00:00Z,http://www.wikidata.org/entity/Q19959267
http://www.wikidata.org/entity/Q1340677,http://www.wikidata.org/entity/Q849697,doctorate,1910-03-27T00:00:00Z,http://www.wikidata.org/entity/Q6241255
http://www.wikidata.org/entity/Q1359845,http://www.wikidata.org/entity/Q849697,doctorate,1910-02-19T00:00:00Z,http://www.wikidata.org/entity/Q7029863
http://www.wikidata.org/entity/Q1358714,http://www.wikidata.org/entity/Q849697,doctorate,1950-12-15T00:00:00Z,http://www.wikidata.org/entity/Q85504870
http://www.wikidata.org/entity/Q1357368,http://www.wikidata.org/entity/Q849697,doctorate,1923-01-23T00:00:00Z,http://www.wikidata.org/entity/Q3555710
http://www.wikidata.org/entity/Q1357368,http://www.wikidata.org/entity/Q849697,doctorate,1923-01-23T00:00:00Z,http://www.wikidata.org/entity/Q16187113
http://www.wikidata.org/entity/Q1357368,http://www.wikidata.org/entity/Q849697,doctorate,1923-01-23T00:00:00Z,http://www.wikidata.org/entity/Q67225000
http://www.wikidata.org/entity/Q1397450,http://www.wikidata.org/entity/Q849697,doctorate,1931-11-15T00:00:00Z,http://www.wikidata.org/entity/Q14307621
http://www.wikidata.org/entity/Q1397450,http://www.wikidata.org/entity/Q849697,doctorate,1931-11-15T00:00:00Z,http://www.wikidata.org/entity/Q46123266
http://www.wikidata.org/entity/Q1388536,http://www.wikidata.org/entity/Q849697,doctorate,1904-08-03T00:00:00Z,http://www.wikidata.org/entity/Q1730077
http://www.wikidata.org/entity/Q1388536,http://www.wikidata.org/entity/Q849697,doctorate,1904-08-03T00:00:00Z,http://www.wikidata.org/entity/Q1912405
http://www.wikidata.org/entity/Q1399445,http://www.wikidata.org/entity/Q849697,doctorate,1949-05-13T00:00:00Z,http://www.wikidata.org/entity/Q4726726
http://www.wikidata.org/entity/Q1484514,http://www.wikidata.org/entity/Q849697,doctorate,1908-03-12T00:00:00Z,http://www.wikidata.org/entity/Q21175657
http://www.wikidata.org/entity/Q1499982,http://www.wikidata.org/entity/Q849697,doctorate,1903-12-16T00:00:00Z,http://www.wikidata.org/entity/Q792110
http://www.wikidata.org/entity/Q1470631,http://www.wikidata.org/entity/Q849697,doctorate,1938-03-02T00:00:00Z,http://www.wikidata.org/entity/Q1966808
http://www.wikidata.org/entity/Q1578513,http://www.wikidata.org/entity/Q849697,doctorate,1930-06-30T00:00:00Z,http://www.wikidata.org/entity/Q1669631
http://www.wikidata.org/entity/Q1601005,http://www.wikidata.org/entity/Q849697,doctorate,1922-10-04T00:00:00Z,http://www.wikidata.org/entity/Q63159596
http://www.wikidata.org/entity/Q1599366,http://www.wikidata.org/entity/Q849697,doctorate,1947-03-29T00:00:00Z,http://www.wikidata.org/entity/Q19963911
http://www.wikidata.org/entity/Q1601257,http://www.wikidata.org/entity/Q849697,doctorate,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q1919007
http://www.wikidata.org/entity/Q1653603,http://www.wikidata.org/entity/Q849697,doctorate,1957-05-15T00:00:00Z,http://www.wikidata.org/entity/Q2177639
http://www.wikidata.org/entity/Q1653603,http://www.wikidata.org/entity/Q849697,doctorate,1957-05-15T00:00:00Z,http://www.wikidata.org/entity/Q75359098
http://www.wikidata.org/entity/Q1653603,http://www.wikidata.org/entity/Q849697,doctorate,1957-05-15T00:00:00Z,http://www.wikidata.org/entity/Q75359102
http://www.wikidata.org/entity/Q1653603,http://www.wikidata.org/entity/Q849697,doctorate,1957-05-15T00:00:00Z,http://www.wikidata.org/entity/Q75359100
http://www.wikidata.org/entity/Q1611433,http://www.wikidata.org/entity/Q849697,doctorate,1901-09-19T00:00:00Z,http://www.wikidata.org/entity/Q94764920
http://www.wikidata.org/entity/Q1611433,http://www.wikidata.org/entity/Q849697,doctorate,1901-09-19T00:00:00Z,http://www.wikidata.org/entity/Q97362130
http://www.wikidata.org/entity/Q1667711,http://www.wikidata.org/entity/Q849697,doctorate,1927-02-21T00:00:00Z,http://www.wikidata.org/entity/Q1546332
http://www.wikidata.org/entity/Q1667711,http://www.wikidata.org/entity/Q849697,doctorate,1927-02-21T00:00:00Z,http://www.wikidata.org/entity/Q28972807
http://www.wikidata.org/entity/Q1717393,http://www.wikidata.org/entity/Q849697,doctorate,1958-02-09T00:00:00Z,http://www.wikidata.org/entity/Q77471
http://www.wikidata.org/entity/Q1745474,http://www.wikidata.org/entity/Q849697,doctorate,1932-01-03T00:00:00Z,http://www.wikidata.org/entity/Q2477399
http://www.wikidata.org/entity/Q1745474,http://www.wikidata.org/entity/Q849697,doctorate,1932-01-03T00:00:00Z,http://www.wikidata.org/entity/Q27230524
http://www.wikidata.org/entity/Q1870865,http://www.wikidata.org/entity/Q849697,doctorate,1923-09-14T00:00:00Z,http://www.wikidata.org/entity/Q95314
http://www.wikidata.org/entity/Q1880779,http://www.wikidata.org/entity/Q849697,doctorate,1928-05-08T00:00:00Z,http://www.wikidata.org/entity/Q2020398
http://www.wikidata.org/entity/Q2057854,http://www.wikidata.org/entity/Q849697,doctorate,1936-05-24T00:00:00Z,http://www.wikidata.org/entity/Q168040
http://www.wikidata.org/entity/Q2057854,http://www.wikidata.org/entity/Q849697,doctorate,1936-05-24T00:00:00Z,http://www.wikidata.org/entity/Q3189773
http://www.wikidata.org/entity/Q2057854,http://www.wikidata.org/entity/Q849697,doctorate,1936-05-24T00:00:00Z,http://www.wikidata.org/entity/Q88189317
http://www.wikidata.org/entity/Q2143302,http://www.wikidata.org/entity/Q849697,doctorate,1934-01-12T00:00:00Z,http://www.wikidata.org/entity/Q20830453
http://www.wikidata.org/entity/Q2278468,http://www.wikidata.org/entity/Q849697,doctorate,1930-12-08T00:00:00Z,http://www.wikidata.org/entity/Q1188501
http://www.wikidata.org/entity/Q2166268,http://www.wikidata.org/entity/Q849697,doctorate,1924-07-21T00:00:00Z,http://www.wikidata.org/entity/Q779789
http://www.wikidata.org/entity/Q2166268,http://www.wikidata.org/entity/Q849697,doctorate,1924-06-21T00:00:00Z,http://www.wikidata.org/entity/Q779789
http://www.wikidata.org/entity/Q2169455,http://www.wikidata.org/entity/Q849697,doctorate,1908-07-12T00:00:00Z,http://www.wikidata.org/entity/Q2029562
http://www.wikidata.org/entity/Q2169455,http://www.wikidata.org/entity/Q849697,doctorate,1908-07-12T00:00:00Z,http://www.wikidata.org/entity/Q2330246
http://www.wikidata.org/entity/Q2169455,http://www.wikidata.org/entity/Q849697,doctorate,1908-07-12T00:00:00Z,http://www.wikidata.org/entity/Q2915380
http://www.wikidata.org/entity/Q2180097,http://www.wikidata.org/entity/Q849697,doctorate,1908-09-28T00:00:00Z,http://www.wikidata.org/entity/Q1976542
http://www.wikidata.org/entity/Q2180097,http://www.wikidata.org/entity/Q849697,doctorate,1908-09-28T00:00:00Z,http://www.wikidata.org/entity/Q3488527
http://www.wikidata.org/entity/Q2180097,http://www.wikidata.org/entity/Q849697,doctorate,1908-09-28T00:00:00Z,http://www.wikidata.org/entity/Q4304599
http://www.wikidata.org/entity/Q2391720,http://www.wikidata.org/entity/Q849697,doctorate,1938-05-29T00:00:00Z,http://www.wikidata.org/entity/Q2568213
http://www.wikidata.org/entity/Q2440511,http://www.wikidata.org/entity/Q849697,doctorate,1940-01-02T00:00:00Z,http://www.wikidata.org/entity/Q16588225
http://www.wikidata.org/entity/Q2571161,http://www.wikidata.org/entity/Q849697,doctorate,1941-07-03T00:00:00Z,http://www.wikidata.org/entity/Q73626
http://www.wikidata.org/entity/Q2571161,http://www.wikidata.org/entity/Q849697,doctorate,1941-07-03T00:00:00Z,http://www.wikidata.org/entity/Q17256096
http://www.wikidata.org/entity/Q2508337,http://www.wikidata.org/entity/Q849697,doctorate,1923-01-22T00:00:00Z,http://www.wikidata.org/entity/Q112145
http://www.wikidata.org/entity/Q3109280,http://www.wikidata.org/entity/Q849697,doctorate,1933-09-08T00:00:00Z,http://www.wikidata.org/entity/Q42377048
http://www.wikidata.org/entity/Q2965079,http://www.wikidata.org/entity/Q849697,doctorate,1955-01-17T00:00:00Z,http://www.wikidata.org/entity/Q17183721
http://www.wikidata.org/entity/Q3086551,http://www.wikidata.org/entity/Q849697,doctorate,1933-02-17T00:00:00Z,http://www.wikidata.org/entity/Q47092734
http://www.wikidata.org/entity/Q3152584,http://www.wikidata.org/entity/Q849697,doctorate,1928-10-09T00:00:00Z,http://www.wikidata.org/entity/Q654628
http://www.wikidata.org/entity/Q2857305,http://www.wikidata.org/entity/Q849697,doctorate,1903-02-10T00:00:00Z,http://www.wikidata.org/entity/Q3751014
http://www.wikidata.org/entity/Q2857305,http://www.wikidata.org/entity/Q849697,doctorate,1903-02-10T00:00:00Z,http://www.wikidata.org/entity/Q50381438
http://www.wikidata.org/entity/Q2643042,http://www.wikidata.org/entity/Q849697,doctorate,1935-11-18T00:00:00Z,http://www.wikidata.org/entity/Q394098
http://www.wikidata.org/entity/Q3370666,http://www.wikidata.org/entity/Q849697,doctorate,1932-09-13T00:00:00Z,http://www.wikidata.org/entity/Q58857108
http://www.wikidata.org/entity/Q4019018,http://www.wikidata.org/entity/Q849697,doctorate,1931-10-27T00:00:00Z,http://www.wikidata.org/entity/Q12355886
http://www.wikidata.org/entity/Q4019018,http://www.wikidata.org/entity/Q849697,doctorate,1931-10-27T00:00:00Z,http://www.wikidata.org/entity/Q15092759
http://www.wikidata.org/entity/Q4027187,http://www.wikidata.org/entity/Q849697,doctorate,1942-09-02T00:00:00Z,http://www.wikidata.org/entity/Q3622592
http://www.wikidata.org/entity/Q3571616,http://www.wikidata.org/entity/Q849697,doctorate,1924-12-04T00:00:00Z,http://www.wikidata.org/entity/Q3282278
http://www.wikidata.org/entity/Q3781045,http://www.wikidata.org/entity/Q849697,doctorate,1923-09-14T00:00:00Z,http://www.wikidata.org/entity/Q111610422
http://www.wikidata.org/entity/Q4705664,http://www.wikidata.org/entity/Q849697,doctorate,1926-06-29T00:00:00Z,http://www.wikidata.org/entity/Q3570694
http://www.wikidata.org/entity/Q4990315,http://www.wikidata.org/entity/Q849697,doctorate,1957-02-16T00:00:00Z,http://www.wikidata.org/entity/Q27956730
http://www.wikidata.org/entity/Q5058005,http://www.wikidata.org/entity/Q849697,doctorate,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q229403
http://www.wikidata.org/entity/Q4759747,http://www.wikidata.org/entity/Q849697,doctorate,1942-05-27T00:00:00Z,http://www.wikidata.org/entity/Q9264110
http://www.wikidata.org/entity/Q5948964,http://www.wikidata.org/entity/Q849697,doctorate,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20424583
http://www.wikidata.org/entity/Q5931745,http://www.wikidata.org/entity/Q849697,doctorate,1927-01-26T00:00:00Z,http://www.wikidata.org/entity/Q5829175
http://www.wikidata.org/entity/Q5931745,http://www.wikidata.org/entity/Q849697,doctorate,1927-01-26T00:00:00Z,http://www.wikidata.org/entity/Q6097438
http://www.wikidata.org/entity/Q5938165,http://www.wikidata.org/entity/Q849697,doctorate,1933-01-01T00:00:00Z,http://www.wikidata.org/entity/Q270873
http://www.wikidata.org/entity/Q5948964,http://www.wikidata.org/entity/Q849697,doctorate,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20424583
http://www.wikidata.org/entity/Q5815347,http://www.wikidata.org/entity/Q849697,doctorate,1929-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4963094
http://www.wikidata.org/entity/Q11696770,http://www.wikidata.org/entity/Q849697,doctorate,1944-07-11T00:00:00Z,http://www.wikidata.org/entity/Q9145117
http://www.wikidata.org/entity/Q11754521,http://www.wikidata.org/entity/Q849697,doctorate,1930-09-29T00:00:00Z,http://www.wikidata.org/entity/Q56255628
http://www.wikidata.org/entity/Q6662901,http://www.wikidata.org/entity/Q849697,doctorate,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5405117
http://www.wikidata.org/entity/Q9354934,http://www.wikidata.org/entity/Q849697,doctorate,1946-12-05T00:00:00Z,http://www.wikidata.org/entity/Q109900129
http://www.wikidata.org/entity/Q9053109,http://www.wikidata.org/entity/Q849697,doctorate,1924-03-16T00:00:00Z,http://www.wikidata.org/entity/Q2749825
http://www.wikidata.org/entity/Q9375789,http://www.wikidata.org/entity/Q849697,doctorate,1911-07-20T00:00:00Z,http://www.wikidata.org/entity/Q11725140
http://www.wikidata.org/entity/Q9287311,http://www.wikidata.org/entity/Q849697,doctorate,1949-12-19T00:00:00Z,http://www.wikidata.org/entity/Q30903338
http://www.wikidata.org/entity/Q9288174,http://www.wikidata.org/entity/Q849697,doctorate,1946-02-25T00:00:00Z,http://www.wikidata.org/entity/Q100591467
http://www.wikidata.org/entity/Q9073052,http://www.wikidata.org/entity/Q849697,doctorate,1927-03-01T00:00:00Z,http://www.wikidata.org/entity/Q11482065
http://www.wikidata.org/entity/Q9325063,http://www.wikidata.org/entity/Q849697,doctorate,1950-01-01T00:00:00Z,http://www.wikidata.org/entity/Q104466888
http://www.wikidata.org/entity/Q11828906,http://www.wikidata.org/entity/Q849697,doctorate,1950-10-30T00:00:00Z,http://www.wikidata.org/entity/Q107154878
http://www.wikidata.org/entity/Q11941013,http://www.wikidata.org/entity/Q849697,doctorate,1927-12-22T00:00:00Z,http://www.wikidata.org/entity/Q11946286
http://www.wikidata.org/entity/Q11857586,http://www.wikidata.org/entity/Q849697,doctorate,1901-10-14T00:00:00Z,http://www.wikidata.org/entity/Q11857383
http://www.wikidata.org/entity/Q11857586,http://www.wikidata.org/entity/Q849697,doctorate,1901-10-14T00:00:00Z,http://www.wikidata.org/entity/Q11870329
http://www.wikidata.org/entity/Q12251276,http://www.wikidata.org/entity/Q849697,doctorate,1948-01-19T00:00:00Z,http://www.wikidata.org/entity/Q97733290
http://www.wikidata.org/entity/Q11852700,http://www.wikidata.org/entity/Q849697,doctorate,1931-09-01T00:00:00Z,http://www.wikidata.org/entity/Q6777331
http://www.wikidata.org/entity/Q11852700,http://www.wikidata.org/entity/Q849697,doctorate,1931-09-01T00:00:00Z,http://www.wikidata.org/entity/Q11898637
http://www.wikidata.org/entity/Q11935478,http://www.wikidata.org/entity/Q849697,doctorate,1935-01-01T00:00:00Z,http://www.wikidata.org/entity/Q19291189
http://www.wikidata.org/entity/Q11876251,http://www.wikidata.org/entity/Q849697,doctorate,1930-08-10T00:00:00Z,http://www.wikidata.org/entity/Q12035756
http://www.wikidata.org/entity/Q15275916,http://www.wikidata.org/entity/Q849697,doctorate,1962-11-27T00:00:00Z,http://www.wikidata.org/.well-known/genid/1b6ece9287240ff38620704c110e9894
http://www.wikidata.org/entity/Q15054444,http://www.wikidata.org/entity/Q849697,doctorate,1924-10-13T00:00:00Z,http://www.wikidata.org/entity/Q15062410
http://www.wikidata.org/entity/Q15302940,http://www.wikidata.org/entity/Q849697,doctorate,1935-05-06T00:00:00Z,http://www.wikidata.org/entity/Q15303086
http://www.wikidata.org/entity/Q15054444,http://www.wikidata.org/entity/Q849697,doctorate,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15062410
http://www.wikidata.org/entity/Q15436858,http://www.wikidata.org/entity/Q849697,doctorate,1948-05-16T00:00:00Z,http://www.wikidata.org/entity/Q15439343
http://www.wikidata.org/entity/Q15445794,http://www.wikidata.org/entity/Q849697,doctorate,1913-07-25T00:00:00Z,http://www.wikidata.org/entity/Q826936
http://www.wikidata.org/entity/Q15445794,http://www.wikidata.org/entity/Q849697,doctorate,1913-07-25T00:00:00Z,http://www.wikidata.org/entity/Q15851149
http://www.wikidata.org/entity/Q15440102,http://www.wikidata.org/entity/Q849697,doctorate,1931-11-02T00:00:00Z,http://www.wikidata.org/entity/Q1041538
http://www.wikidata.org/entity/Q15449080,http://www.wikidata.org/entity/Q849697,doctorate,1942-01-01T00:00:00Z,http://www.wikidata.org/entity/Q101712
http://www.wikidata.org/entity/Q15449080,http://www.wikidata.org/entity/Q849697,doctorate,1942-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15783529
http://www.wikidata.org/entity/Q15455198,http://www.wikidata.org/entity/Q849697,doctorate,1916-04-08T00:00:00Z,http://www.wikidata.org/entity/Q115520
http://www.wikidata.org/entity/Q15528399,http://www.wikidata.org/entity/Q849697,doctorate,1909-12-05T00:00:00Z,http://www.wikidata.org/entity/Q7938383
http://www.wikidata.org/entity/Q15815223,http://www.wikidata.org/entity/Q849697,doctorate,1950-05-14T00:00:00Z,http://www.wikidata.org/entity/Q103380
http://www.wikidata.org/entity/Q16179626,http://www.wikidata.org/entity/Q849697,doctorate,1970-10-05T00:00:00Z,http://www.wikidata.org/entity/Q54444011
http://www.wikidata.org/entity/Q16508920,http://www.wikidata.org/entity/Q849697,doctorate,1901-02-19T00:00:00Z,http://www.wikidata.org/entity/Q110897
http://www.wikidata.org/entity/Q18625116,http://www.wikidata.org/entity/Q849697,doctorate,1914-03-03T00:00:00Z,http://www.wikidata.org/entity/Q57954
http://www.wikidata.org/entity/Q18534536,http://www.wikidata.org/entity/Q849697,doctorate,1953-05-15T00:00:00Z,http://www.wikidata.org/entity/Q64781721
http://www.wikidata.org/entity/Q18683942,http://www.wikidata.org/entity/Q849697,doctorate,1939-09-15T00:00:00Z,http://www.wikidata.org/entity/Q18684043
http://www.wikidata.org/entity/Q19587890,http://www.wikidata.org/entity/Q849697,doctorate,1935-01-13T00:00:00Z,http://www.wikidata.org/entity/Q4503819
http://www.wikidata.org/entity/Q21390757,http://www.wikidata.org/entity/Q849697,doctorate,1962-05-12T00:00:00Z,http://www.wikidata.org/entity/Q51799489
http://www.wikidata.org/entity/Q21390757,http://www.wikidata.org/entity/Q849697,doctorate,1962-05-12T00:00:00Z,http://www.wikidata.org/entity/Q51799544
http://www.wikidata.org/entity/Q20026069,http://www.wikidata.org/entity/Q849697,doctorate,1918-01-15T00:00:00Z,http://www.wikidata.org/entity/Q107453704
http://www.wikidata.org/entity/Q19898922,http://www.wikidata.org/entity/Q849697,doctorate,1907-07-15T00:00:00Z,http://www.wikidata.org/entity/Q2555265
http://www.wikidata.org/entity/Q21628121,http://www.wikidata.org/entity/Q849697,doctorate,1924-09-10T00:00:00Z,http://www.wikidata.org/entity/Q21589929
http://www.wikidata.org/entity/Q21534322,http://www.wikidata.org/entity/Q849697,doctorate,1926-02-01T00:00:00Z,http://www.wikidata.org/entity/Q113519
http://www.wikidata.org/entity/Q22975583,http://www.wikidata.org/entity/Q849697,doctorate,1933-01-15T00:00:00Z,http://www.wikidata.org/entity/Q1032352
http://www.wikidata.org/entity/Q21663002,http://www.wikidata.org/entity/Q849697,doctorate,1936-02-17T00:00:00Z,http://www.wikidata.org/entity/Q2851275
http://www.wikidata.org/entity/Q24287796,http://www.wikidata.org/entity/Q849697,doctorate,1928-04-14T00:00:00Z,http://www.wikidata.org/entity/Q12369832
http://www.wikidata.org/entity/Q24287796,http://www.wikidata.org/entity/Q849697,doctorate,1928-04-14T00:00:00Z,http://www.wikidata.org/entity/Q65054886
http://www.wikidata.org/entity/Q25183380,http://www.wikidata.org/entity/Q849697,doctorate,1935-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7407131
http://www.wikidata.org/entity/Q25267491,http://www.wikidata.org/entity/Q849697,doctorate,1976-03-23T00:00:00Z,http://www.wikidata.org/entity/Q79343189
http://www.wikidata.org/entity/Q28571277,http://www.wikidata.org/entity/Q849697,doctorate,1916-07-21T00:00:00Z,http://www.wikidata.org/entity/Q11718055
http://www.wikidata.org/entity/Q28571277,http://www.wikidata.org/entity/Q849697,doctorate,1916-07-21T00:00:00Z,http://www.wikidata.org/entity/Q11817647
http://www.wikidata.org/entity/Q28571277,http://www.wikidata.org/entity/Q849697,doctorate,1916-07-21T00:00:00Z,http://www.wikidata.org/entity/Q18608890
http://www.wikidata.org/entity/Q30504489,http://www.wikidata.org/entity/Q849697,doctorate,1948-01-01T00:00:00Z,http://www.wikidata.org/entity/Q56285030
http://www.wikidata.org/entity/Q27918451,http://www.wikidata.org/entity/Q849697,doctorate,1931-11-06T00:00:00Z,http://www.wikidata.org/entity/Q101410
http://www.wikidata.org/entity/Q27918451,http://www.wikidata.org/entity/Q849697,doctorate,1931-11-06T00:00:00Z,http://www.wikidata.org/entity/Q27887563
